ILMN1
Q	60	1499531	4226	0.002818214	1499531
Q	58	21	2	0.002819509	1499552
Q	57	594513	1743	0.002851392	2094065
Q	54	31	2	0.002852305	2094096
Q	53	667071	2187	0.002955272	2761167
Q	52	8	2	0.002955988	2761175
Q	51	27	1	0.002956321	2761202
Q	50	711973	2486	0.003066071	3473175
Q	49	139	2	0.003066524	3473314
Q	48	227	4	0.003067475	3473541
Q	46	723737	2789	0.003203028	4197278
Q	45	532	17	0.003206672	4197810
Q	44	652	21	0.003211176	4198462
Q	43	63	3	0.003211842	4198525
Q	42	686994	3000	0.003374258	4885519
Q	41	888	29	0.003379579	4886407
Q	40	986	35	0.003386059	4887393
Q	39	313	9	0.003387683	4887706
Q	38	618749	3001	0.003552013	5506455
Q	37	2144	71	0.003563520	5508599
Q	36	1812	48	0.003571058	5510411
Q	35	543053	3154	0.003771725	6053464
Q	34	2416	97	0.003786238	6055880
Q	33	1600	63	0.003795638	6057480
Q	32	5124	165	0.003819646	6062604
Q	31	456847	3111	0.004029174	6519451
Q	30	2438	94	0.004042080	6521889
Q	29	4260	164	0.004064572	6526149
Q	28	380746	3222	0.004307000	6906895
Q	27	2435	104	0.004320535	6909330
Q	26	6374	224	0.004348943	6915704
Q	25	4527	196	0.004374420	6920231
Q	24	309264	3193	0.004628954	7229495
Q	23	6058	268	0.004662118	7235553
Q	22	6113	251	0.004692843	7241666
Q	21	238929	3353	0.004991181	7480595
Q	20	5802	278	0.005024446	7486397
Q	19	5897	322	0.005063469	7492294
Q	18	190407	3382	0.005378187	7682701
Q	17	13551	449	0.005427057	7696252
Q	16	7656	455	0.005480725	7703908
Q	15	110690	3324	0.005828451	7814598
Q	14	37169	853	0.005909498	7851767
Q	13	7315	504	0.005968127	7859082
Q	12	93690	3721	0.006365705	7952772
Q	11	40417	1251	0.006490025	7993189
Q	10	58332	1024	0.006570187	8051521
Q	9	92085	4801	0.007085436	8143606
Q	8	84818	2173	0.007276485	8228424
Q	7	23346	3829	0.007719919	8251770
Q	6	33559	1299	0.007845434	8285329
Q	5	120293	6329	0.008486106	8405622
Q	4	30870	6263	0.009197425	8436492
Q	3	132962	15754	0.010893109	8569454
Q	2	45423	17484	0.012865187	8614877
Q	1	453741	329577	0.048564070	9068618
Q	0	804708	692604	0.114754947	9873326
