ONT1	67108864	9.11688	54.3239	2345.16	4596.82
ONT2	33554432	5.01491	51.2084	3365.04	4189.93
ONT3	16777216	2.52929	54.2966	2301.31	2385.41
HIFI1	134217728	15.6611	66.5888	3397.29	5367.66
HIFI2	134217728	20.1908	64.1315	3694.98	5755.79
HIFI3	134217728	20.1385	59.8263	4051.81	6048.44
ILMN1	33554432	4.81526	65.4041	1496.87	2199.65
ILMN2	33554432	4.85314	79.1313	1690.41	2484.56
ILMN3	33554432	4.89078	60.7419	3300.1	3113.39
