# GRCh38, k 16, w 10, b 32
175000006	85
176000001	74
177000007	67
178000000	66
179000007	63
180000003	69
181000001	66
182000003	67
183000005	66
184000008	65
185000001	67
186000010	68
187000000	64
188000003	62
189000006	64
190000003	65
191000007	62
192000000	64
193000001	66
194000010	69
195000007	63
196000008	73
197000001	72
198000002	63
199000009	62
200000001	65
201000007	68
202000002	62
203000006	71
204000001	66
205000006	74
206000006	68
207000004	68
208000001	70
209000000	62
210000003	62
211000001	61
212000007	63
213000008	67
214000002	63
215000002	63
216000000	67
217000000	77
218000002	66
219000004	65
220000006	67
221000002	60
222000000	61
223000000	62
224000000	64
225000007	62
226000001	65
227000000	69
228000000	65
229000001	71
230000000	76
231000004	66
232000027	64
233000001	62
234000014	65
235000002	71
236000000	64
237000000	63
238000001	63
239000003	65
240000002	63
241000001	64
242000007	65
243000005	86
244000005	67
245000000	64
246000007	62
247000008	66
248000003	62
249000008	70
250000008	68
251000000	60
252000000	60
253000004	71
254000003	69
255000006	62
256000004	65
257000001	65
258000002	61
259000012	61
260000001	61
261000001	59
262000001	61
263000003	64
264000000	68
265000004	66
266000005	59
267000006	64
268000003	62
269000004	65
270000000	58
271000015	64
272000005	96
273000000	59
274000001	64
275000002	67
276000005	63
277000001	66
278000002	61
279000005	58
280000000	60
281000005	60
282000008	60
283000000	62
284000002	62
285000001	61
286000001	67
287000003	64
288000000	61
289000004	62
290000012	57
291000010	61
292000000	62
293000000	64
294000005	60
295000013	65
296000002	68
297000002	65
298000010	61
299000000	59
300000007	67
301000003	71
302000014	71
303000005	57
304000002	65
305000000	58
306000000	58
307000012	61
308000002	57
309000006	55
310000003	71
311000001	61
312000002	55
313000006	56
314000002	60
315000005	67
316000002	59
317000013	58
318000006	57
319000009	72
320000003	61
321000010	54
322000008	58
323000006	57
324000002	56
325000011	56
326000003	56
327000003	67
328000000	57
329000001	60
330000000	55
331000002	55
332000004	55
333000010	58
334000002	56
335000020	60
336000002	58
337000003	56
338000002	58
339000000	61
340000004	54
341000002	64
342000007	53
343000003	55
344000007	65
345000001	56
346000001	61
347000009	54
348000000	56
349000014	53
350000004	58
351000001	53
352000004	52
353000000	65
354000012	53
355000010	55
356000000	55
357000004	56
358000003	54
359000014	51
360000001	53
361000006	55
362000003	53
363000005	53
364000006	55
365000002	57
366000000	55
367000000	57
368000000	56
369000001	52
370000014	60
371000000	58
372000011	53
373000016	54
374000000	57
375000000	52
376000003	57
377000004	67
378000000	52
379000002	57
380000005	52
381000016	63
382000003	57
383000003	54
384000004	52
385000002	54
386000004	54
387000002	52
388000003	53
389000000	54
390000002	53
391000007	51
392000006	52
393000005	53
394000001	60
395000006	52
396000008	53
397000001	57
398000006	57
399000008	58
400000001	55
401000010	52
402000003	49
403000000	50
404000004	49
405000003	53
406000004	55
407000002	53
408000003	52
409000003	51
410000006	51
411000002	54
412000007	54
413000025	50
414000002	56
415000019	50
416000002	54
417000002	56
418000001	62
419000003	55
420000009	53
421000011	53
422000006	51
423000004	56
424000007	51
425000002	52
426000007	68
427000005	53
428000004	62
429000001	55
430000001	56
431000005	50
432000001	50
433000012	55
434000004	54
435000002	51
436000001	54
437000004	55
438000005	51
439000017	53
440000003	54
441000000	51
442000008	51
443000002	55
444000002	56
445000007	52
446000006	52
447000001	73
448000012	53
449000000	49
450000013	56
451000005	52
452000007	49
453000015	51
454000007	52
455000000	50
456000005	50
457000008	53
458000006	53
459000013	58
460000000	54
461000003	52
462000011	48
463000006	54
464000006	48
465000017	53
466000018	49
467000005	56
468000000	50
469000004	54
470000001	52
471000015	55
472000005	47
473000003	51
474000009	48
475000002	46
476000002	48
477000011	50
478000002	51
479000015	53
480000002	50
481000006	53
482000012	90
483000016	49
484000009	52
485000011	49
486000009	54
487000003	52
488000004	49
489000012	50
490000000	48
491000008	53
492000005	51
493000000	46
494000000	47
495000002	46
496000005	46
497000005	50
498000002	50
499000009	48
500000000	47
501000003	49
502000003	47
503000008	48
504000005	48
505000000	47
506000007	47
507000002	50
508000000	53
509000009	49
510000006	48
511000003	47
512000022	51
513000007	47
514000006	49
515000019	47
516000001	46
517000005	49
518000000	46
519000005	50
520000002	50
521000000	48
522000000	47
523000001	48
524000017	45
525000002	48
526000020	47
527000000	48
528000004	49
529000013	46
530000000	45
531000000	55
532000013	47
533000010	48
534000005	43
535000003	47
536000005	45
537000001	43
538000001	42
539000004	48
540000017	40
541000005	41
542000003	40
543000001	43
544000002	42
545000012	43
546000001	40
547000017	40
548000006	40
549000000	44
550000003	44
551000002	40
552000006	38
553000005	43
554000000	41
555000001	41
556000009	51
557000005	42
558000003	42
559000005	42
560000004	51
561000001	39
562000005	42
563000002	40
564000006	47
565000005	42
566000006	39
567000029	41
568000004	41
569000000	46
570000006	39
571000001	43
572000003	39
573000000	40
574000000	38
575000003	39
576000019	40
577000003	42
578000005	45
579000004	39
580000001	41
581000005	41
582000001	43
583000007	40
584000013	40
585000013	40
586000001	38
587000000	43
588000012	42
589000004	40
590000002	44
591000000	39
592000010	40
593000000	40
594000012	39
595000020	38
596000010	40
597000000	37
598000011	40
599000003	44
600000006	38
601000000	41
602000005	39
603000002	39
604000002	37
605000005	36
606000002	38
607000010	40
608000000	36
609000002	37
610000016	38
611000014	40
612000003	38
613000001	38
614000001	39
615000000	36
616000005	36
617000005	37
618000016	36
619000011	45
620000005	36
621000001	36
622000006	36
623000006	38
624000001	37
625000018	58
626000007	35
627000000	36
628000001	39
629000000	37
630000001	40
631000005	36
632000013	35
633000006	37
634000005	39
635000016	38
636000005	38
637000009	37
638000000	38
639000001	36
640000001	42
641000006	36
642000010	36
643000003	36
644000004	38
645000001	35
646000004	39
647000006	35
648000000	36
649000005	36
650000004	37
651000001	36
652000006	35
653000001	37
654000000	35
655000024	35
656000008	34
657000009	35
658000001	36
659000000	36
660000054	39
661000007	36
662000001	34
663000008	37
664000010	35
665000009	36
666000001	33
667000014	35
668000006	38
669000014	38
670000002	34
671000015	34
672000034	34
673000017	32
674000001	33
675000011	33
676000000	35
677000020	36
678000003	32
679000006	35
680000012	32
681000004	34
682000008	33
683000022	32
684000002	35
685000007	34
686000006	35
687000001	31
688000001	33
689000001	41
690000004	33
691000002	33
692000001	35
693000001	36
694000010	36
695000006	33
696000000	36
697000002	32
698000017	32
699000002	33
700000005	44
701000005	36
702000003	34
703000007	35
704000011	35
705000002	32
706000003	30
707000009	31
708000004	31
709000002	32
710000004	30
711000006	33
712000021	32
713000004	31
714000006	36
715000004	31
716000001	33
717000003	36
718000004	42
719000001	34
720000004	44
721000008	35
722000013	36
723000000	35
724000001	38
725000003	38
726000021	37
727000013	35
728000008	34
729000000	35
730000013	37
731000002	35
732000005	37
733000001	35
734000001	34
735000002	37
736000004	35
737000001	33
738000000	33
739000001	33
740000011	47
741000023	65
742000003	32
743000000	36
744000005	32
745000013	32
746000004	32
747000007	33
748000013	31
749000015	32
750000015	32
751000007	35
752000008	47
753000003	35
754000001	32
755000008	32
756000005	32
757000006	32
758000000	34
759000000	32
760000003	34
761000000	36
762000000	36
763000013	43
764000004	44
765000002	50
766000003	35
767000006	32
768000008	36
769000010	32
770000011	33
771000006	32
772000010	35
773000015	34
774000015	32
775000004	35
776000003	38
777000009	29
778000007	34
779000018	30
780000008	32
781000005	32
782000008	32
783000002	33
784000001	31
785000003	32
786000002	32
787000005	31
788000028	29
789000008	33
790000007	30
791000004	34
792000000	34
793000003	41
794000007	31
795000010	30
796000003	33
797000010	42
798000003	29
799000000	31
800000017	32
801000007	33
802000003	31
803000006	33
804000009	34
805000003	30
806000020	29
807000003	31
808000001	31
809000004	32
810000015	32
811000002	30
812000002	38
813000011	29
814000002	30
815000003	29
816000005	30
817000007	29
818000013	49
819000017	29
820000019	30
821000003	32
822000030	34
823000012	29
824000001	31
825000004	29
826000027	28
827000000	29
828000003	31
829000002	29
830000011	30
831000000	31
832000004	29
833000000	31
834000000	30
835000009	32
836000003	29
837000017	28
838000000	31
839000003	29
840000002	28
841000011	28
842000000	31
843000001	27
844000016	28
845000005	27
846000007	26
847000044	26
848000014	25
849000005	29
850000009	28
851000005	27
852000005	27
853000004	27
854000017	28
855000007	27
856000005	26
857000000	29
858000021	27
859000000	30
860000017	26
861000001	28
862000031	27
863000005	29
864000003	31
865000002	30
866000012	27
867000010	29
868000004	25
869000007	26
870000003	28
871000004	25
872000006	27
873000036	27
874000002	26
875000005	29
876000025	28
877000002	25
878000007	26
879000012	27
880000011	26
881000000	27
882000002	28
883000007	27
884000016	26
885000002	26
886000009	27
887000010	27
888000007	25
889000037	24
890000017	27
891000007	25
892000004	26
893000032	26
894000008	27
895000040	25
896000003	28
897000017	29
898000016	24
899000001	29
900000010	27
901000005	25
902000007	25
903000038	25
904000053	26
905000001	26
906000007	24
907000002	23
908000001	25
909000007	25
910000003	26
911000003	25
912000004	23
913000011	26
914000001	23
915000005	23
916000001	24
917000007	23
918000027	24
919000005	22
920000002	22
921000013	27
922000039	28
923000001	28
924000002	24
925000005	26
926000010	23
927000005	23
928000017	22
929000008	22
930000008	26
931000008	22
932000007	24
933000000	23
934000007	24
935000033	26
936000027	25
937000061	23
938000022	22
939000001	21
940000004	20
941000052	22
942000014	23
943000012	21
944000033	22
945000004	21
946000006	28
947000019	22
948000001	21
949000040	23
950000001	23
951000004	23
952000004	23
953000010	22
954000005	21
955000006	22
956000002	21
957000001	24
958000008	20
959000007	25
960000004	21
961000006	20
962000008	20
963000001	24
964000003	22
965000003	22
966000024	22
967000008	21
968000009	22
969000003	20
970000005	22
971000026	21
972000010	21
973000005	27
974000002	21
975000009	20
976000006	22
977000028	22
978000019	19
979000011	22
980000000	19
981000024	23
982000010	20
983000055	19
984000002	20
985000005	20
986000009	23
987000009	22
988000003	35
989000011	20
990000008	20
991000000	19
992000000	20
993000036	20
994000001	20
995000005	20
996000000	22
997000001	23
998000005	24
999000005	19
1000000006	29
1001000002	20
1002000022	21
1003000021	21
1004000002	23
1005000025	21
1006000009	20
1007000001	19
1008000003	32
1009000002	21
1010000012	20
1011000022	19
1012000004	19
1013000021	20
1014000004	19
1015000008	20
1016000006	19
1017000003	19
1018000001	21
1019000037	20
1020000006	19
1021000015	20
1022000034	20
1023000005	36
1024000001	20
1025000000	19
1026000001	21
1027000005	20
1028000000	20
1029000032	19
1030000002	20
1031000022	19
1032000002	20
1033000013	20
1034000044	25
1035000003	22
1036000011	19
1037000008	19
1038000021	18
1039000000	18
1040000008	18
1041000011	20
1042000003	18
1043000018	20
1044000006	19
1045000007	20
1046000008	18
1047000002	21
1048000003	19
1049000002	19
1050000030	18
1051000006	23
1052000007	20
1053000005	18
1054000001	18
1055000008	19
1056000009	18
1057000000	18
1058000007	18
1059000012	19
1060000003	17
1061000004	22
1062000005	18
1063000019	26
1064000006	18
1065000005	18
1066000006	17
1067000001	21
1068000007	18
1069000010	18
1070000001	44
1071000013	16
1072000000	16
1073000010	16
1074000004	15
1075000018	14
1076000034	16
1077000005	14
1078000007	16
1079000022	14
1080000012	16
1081000012	14
1082000032	14
1083000025	14
1084000041	14
1085000014	15
1086000002	15
1087000008	16
1088000014	13
1089000006	15
1090000008	15
1091000006	14
1092000027	15
1093000000	14
1094000013	14
1095000007	13
1096000039	15
1097000012	15
1098000003	15
1099000017	16
1100000009	14
1101000021	14
1102000001	14
1103000049	13
1104000044	13
1105000009	14
1106000003	14
1107000013	23
1108000013	14
1109000000	13
1110000012	13
1111000005	13
1112000002	13
1113000013	15
1114000016	14
1115000007	14
1116000004	14
1117000001	13
1118000004	13
1119000004	14
1120000004	13
1121000002	14
1122000009	15
1123000000	14
1124000027	15
1125000004	15
1126000002	15
1127000006	14
1128000076	16
1129000007	14
1130000029	13
1131000004	14
1132000038	15
1133000006	19
1134000000	16
1135000008	15
1136000011	14
1137000002	15
1138000000	16
1139000021	13
1140000001	14
1141000002	14
1142000005	13
1143000004	14
1144000004	13
1145000009	13
1146000015	14
1147000010	13
1148000013	13
1149000004	13
1150000007	15
1151000010	12
1152000000	13
1153000012	14
1154000000	12
1155000002	12
1156000001	14
1157000008	13
1158000002	12
1159000013	15
1160000015	13
1161000036	14
1162000010	12
1163000001	13
1164000004	14
1165000028	13
1166000002	13
1167000006	13
1168000002	13
1169000005	13
1170000012	12
1171000016	12
1172000006	13
1173000001	13
1174000048	12
1175000037	12
1176000023	12
1177000005	12
1178000016	15
1179000040	12
1180000026	12
1181000015	12
1182000008	11
1183000002	20
1184000073	13
1185000004	13
1186000008	13
1187000026	13
1188000016	13
1189000006	12
1190000011	16
1191000017	12
1192000026	12
1193000013	13
1194000015	13
1195000044	12
1196000012	14
1197000022	13
1198000030	18
1199000000	12
1200000012	13
1201000003	12
1202000004	11
1203000013	12
1204000016	12
1205000029	11
1206000030	12
1207000000	11
1208000042	11
1209000010	12
1210000022	12
1211000009	11
1212000007	11
1213000061	11
1214000005	11
1215000012	11
1216000027	11
1217000031	12
1218000075	11
1219000031	24
1220000002	14
1221000023	11
1222000031	11
1223000051	11
1224000028	11
1225000001	12
1226000003	11
1227000017	11
1228000003	12
1229000021	11
1230000014	11
1231000017	11
1232000006	11
1233000006	10
1234000006	11
1235000004	12
1236000005	12
1237000010	11
1238000019	12
1239000006	12
1240000003	11
1241000000	13
1242000035	11
1243000004	11
1244000015	10
1245000069	10
1246000010	12
1247000010	13
1248000027	10
1249000007	10
1250000007	11
1251000009	11
1252000035	12
1253000007	11
1254000036	10
1255000004	12
1256000023	11
1257000018	10
1258000003	10
1259000003	11
1260000014	11
1261000014	11
1262000049	16
1263000021	11
1264000020	10
1265000004	12
1266000010	11
1267000005	12
1268000053	14
1269000018	11
1270000003	11
1271000006	11
1272000018	10
1273000026	10
1274000003	13
1275000001	11
1276000028	10
1277000023	10
1278000002	12
1279000000	11
1280000027	11
1281000070	10
1282000008	11
1283000001	9
1284000011	12
1285000000	15
1286000023	10
1287000008	10
1288000010	14
1289000014	10
1290000002	10
1291000040	11
1292000003	10
1293000000	10
1294000018	10
1295000026	10
1296000000	10
1297000002	10
1298000045	12
1299000002	11
1300000000	11
1301000023	10
1302000017	10
1303000020	10
1304000001	12
1305000016	9
1306000009	12
1307000014	10
1308000003	10
1309000000	10
1310000075	11
1311000004	10
1312000029	10
1313000023	10
1314000001	9
1315000001	9
1316000065	9
1317000033	9
1318000046	10
1319000007	10
1320000003	9
1321000006	11
1322000004	9
1323000026	9
1324000018	10
1325000010	9
1326000004	9
1327000001	10
1328000005	10
1329000048	10
1330000032	10
1331000002	10
1332000005	10
1333000053	9
1334000003	9
1335000033	9
1336000014	10
1337000055	9
1338000046	11
1339000068	12
1340000059	9
1341000019	9
1342000038	9
1343000037	16
1344000001	9
1345000005	9
1346000082	9
1347000046	11
1348000019	9
1349000004	9
1350000003	8
1351000023	9
1352000006	9
1353000014	8
1354000005	8
1355000028	8
1356000032	11
1357000088	9
1358000035	8
1359000030	9
1360000034	9
1361000006	12
1362000003	9
1363000027	8
1364000099	8
1365000017	8
1366000009	9
1367000037	8
1368000027	8
1369000016	9
1370000001	9
1371000004	9
1372000001	72
1373000082	8
1374000007	8
1375000003	8
1376000015	8
1377000005	8
1378000007	8
1379000034	9
1380000033	8
1381000005	7
1382000013	8
1383000011	8
1384000046	7
1385000008	7
1386000000	7
1387000058	7
1388000004	7
1389000041	7
1390000040	7
1391000142	7
1392000010	7
1393000000	8
1394000040	7
1395000069	8
1396000034	7
1397000017	9
1398000005	7
1399000013	8
1400000002	7
1401000008	8
1402000041	8
1403000086	7
1404000018	7
1405000070	7
1406000012	8
1407000006	7
1408000006	8
1409000000	7
1410000032	8
1411000004	7
1412000051	7
1413000037	7
1414000031	7
1415000010	6
1416000013	6
1417000002	6
1418000004	7
1419000003	7
1420000027	8
1421000005	8
1422000016	7
1423000005	7
1424000039	7
1425000010	7
1426000010	7
1427000029	7
1428000055	7
1429000011	7
1430000007	8
1431000098	7
1432000043	8
1433000004	7
1434000045	10
1435000021	7
1436000023	7
1437000049	8
1438000046	7
1439000019	9
1440000012	10
1441000014	16
1442000011	8
1443000000	7
1444000011	8
1445000007	10
1446000004	7
1447000016	7
1448000008	9
1449000019	7
1450000003	8
1451000050	12
1452000003	8
1453000018	7
1454000036	7
1455000017	7
1456000000	7
1457000013	7
1458000019	10
1459000013	7
1460000013	7
1461000037	8
1462000013	11
1463000000	9
1464000031	7
1465000013	8
1466000030	7
1467000040	7
1468000003	8
1469000051	7
1470000010	7
1471000029	7
1472000018	7
1473000020	8
1474000016	8
1475000008	7
1476000029	7
1477000022	7
1478000002	6
1479000019	6
1480000029	6
1481000047	6
1482000008	6
1483000007	6
1484000029	15
1485000022	7
1486000009	6
1487000035	6
1488000078	7
1489000011	6
1490000004	6
1491000062	8
1492000024	6
1493000043	7
1494000019	16
1495000105	6
1496000112	5
1497000001	5
1498000007	6
1499000008	6
1500000027	6
1501000034	6
1502000044	6
1503000023	6
1504000087	6
1505000020	6
1506000017	6
1507000010	7
1508000029	8
1509000002	6
1510000060	6
1511000007	8
1512000014	6
1513000036	5
1514000017	6
1515000041	6
1516000011	5
1517000015	6
1518000053	5
1519000004	6
1520000009	6
1521000017	6
1522000000	6
1523000016	7
1524000007	5
1525000005	6
1526000004	10
1527000037	5
1528000065	6
1529000000	7
1530000002	6
1531000011	8
1532000006	6
1533000007	6
1534000043	6
1535000001	6
1536000007	7
1537000007	5
1538000047	7
1539000001	6
1540000010	6
1541000010	6
1542000002	8
1543000041	8
1544000041	6
1545000031	6
1546000010	5
1547000017	6
1548000020	5
1549000004	6
1550000008	8
1551000026	5
1552000004	6
1553000145	5
1554000002	6
1555000020	5
1556000003	5
1557000007	5
1558000031	5
1559000011	5
1560000096	5
1561000011	5
1562000018	5
1563000003	6
1564000008	5
1565000015	5
1566000016	5
1567000006	5
1568000048	5
1569000021	5
1570000038	5
1571000024	6
1572000006	5
1573000001	5
1574000007	5
1575000008	6
1576000035	5
1577000013	5
1578000004	5
1579000036	5
1580000008	7
1581000014	6
1582000005	10
1583000011	6
1584000082	5
1585000057	5
1586000021	5
1587000025	5
1588000015	6
1589000013	5
1590000018	5
1591000029	5
1592000013	5
1593000004	5
1594000013	5
1595000056	5
1596000053	6
1597000002	5
1598000012	5
1599000030	5
1600000020	5
1601000008	5
1602000055	7
1603000063	6
1604000003	5
1605000045	6
1606000008	5
1607000014	5
1608000051	4
1609000040	5
1610000075	4
1611000002	4
1612000005	14
1613000024	4
1614000106	4
1615000009	4
1616000013	9
1617000002	5
1618000042	3
1619000052	3
1620000043	5
1621000064	4
1622000055	4
1623000003	4
1624000008	3
1625000033	5
1626000020	3
1627000012	4
1628000082	4
1629000081	3
1630000067	4
1631000027	3
1632000017	5
1633000002	4
1634000111	5
1635000064	3
1636000032	5
1637000009	5
1638000040	3
1639000016	3
1640000026	3
1641000052	4
1642000012	4
1643000016	3
1644000031	3
1645000078	5
1646000192	3
1647000072	3
1648000034	3
1649000010	3
1650000043	3
1651000046	3
1652000031	4
1653000023	3
1654000023	3
1655000001	3
1656000045	3
1657000019	3
1658000074	5
1659000003	3
1660000054	3
1661000024	4
1662000043	4
1663000028	4
1664000109	3
1665000002	3
1666000024	3
1667000000	3
1668000000	3
1669000017	3
1670000101	4
1671000071	3
1672000060	3
1673000101	3
1674000057	3
1675000000	4
1676000065	3
1677000075	3
1678000022	3
1679000095	3
1680000062	3
1681000009	4
1682000018	3
1683000007	3
1684000045	3
1685000022	3
1686000021	3
1687000057	3
1688000012	3
1689000167	3
1690000017	2
1691000012	5
1692000006	3
1693000099	11
1694000008	4
1695000067	3
1696000043	3
1697000018	3
1698000008	3
1699000015	3
1700000019	3
1701000064	2
1702000000	3
1703000129	3
1704000022	3
1705000003	3
1706000039	3
1707000051	3
1708000044	11
1709000035	3
1710000008	3
1711000048	2
1712000008	3
1713000098	2
1714000009	3
1715000029	2
1716000100	3
1717000040	3
1718000069	3
1719000012	3
1720000183	2
1721000013	3
1722000067	3
1723000030	3
1724000043	2
1725000047	2
1726000006	2
1727000007	2
1728000001	3
1729000105	3
1730000001	2
1731000105	9
1732000000	3
1733000040	2
1734000015	4
1735000015	3
1736000086	2
1737000035	3
1738000006	2
1739000002	2
1740000075	3
1741000027	3
1742000028	2
1743000000	3
1744000048	2
1745000000	3
1746000076	2
1747000058	2
1748000012	2
1749000018	3
1750000001	2
1751000005	2
1752000013	2
1753000018	3
1754000110	2
1755000084	2
1756000114	2
1757000009	2
1758000091	2
1759000088	2
1760000000	2
1761000052	2
1762000020	2
1763000005	2
1764000034	3
1765000014	2
1766000104	2
1767000001	2
1768000007	2
1769000141	8
1770000114	2
1771000082	2
1772000018	2
1773000008	2
1774000033	2
1775000060	2
1776000070	2
1777000025	2
1778000013	2
1779000039	2
1780000020	2
1781000095	2
1782000122	2
1783000021	2
1784000009	2
1785000144	2
1786000000	2
1787000057	2
1788000181	2
1789000024	2
1790000104	2
1791000009	2
1792000091	2
1793000008	2
1794000002	3
1795000138	2
1796000010	2
1797000002	2
1798000029	2
1799000097	2
1800000004	2
1801000011	2
1802000005	2
1803000139	2
1804000017	2
1805000144	2
1806000065	2
1807000021	2
1808000090	2
1809000056	2
1810000062	2
1811000067	2
1812000029	2
1813000216	2
1814000118	2
1815000070	2
1816000043	2
1817000075	2
1818000047	2
1819000129	2
1820000049	2
1821000001	2
1822000150	2
1823000176	2
1824000127	2
1825000051	2
1826000123	2
1827000093	2
1828000119	4
1829000123	2
1830000026	2
1831000081	2
1832000034	2
1833000024	2
1834000072	2
1835000047	2
1836000012	2
1837000034	2
1838000038	2
1839000002	2
1840000026	2
1841000030	2
1842000399	2
1843000005	2
1844000103	2
1845000014	2
1846000054	2
1847000040	2
1848000313	2
1849000086	2
1850000077	2
1851000020	2
1852000097	2
1853000034	2
1854000037	2
1855000030	2
1856000067	2
1857000012	2
1858000102	2
1859000121	2
1860000059	2
1861000273	2
1862000117	2
1863000095	2
1864000032	2
1865000170	9
1866000087	2
1867000002	2
1868000200	3
1869000117	2
1870000033	2
1871000037	1
1872000036	2
1873000058	2
1874000118	2
1875000036	2
1876000143	4
1877000067	2
1878000039	2
1879000041	2
1880000025	1
1881000055	1
1882000181	1
1883000089	1
1884000036	4
1885000022	2
1886000148	2
1887000107	1
1888000107	2
1889000027	1
1890000062	1
1891000108	1
1892000048	1
1893000058	1
1894000115	1
1895000016	2
1896000018	1
1897000009	2
1898000257	2
1899000259	1
1900000214	1
1901000041	1
1902000152	1
1903000052	1
1904000049	1
1905000098	3
1906000043	2
1907000020	1
1908000159	1
1909000004	1
1910000003	1
1911000070	1
1912000093	1
1913000132	1
1914000061	1
1915000278	1
1916000171	1
1917000055	1
1918000142	1
1919000026	1
1920000166	1
1921000004	1
1922000047	4
1923000154	1
1924000176	1
1925000049	2
1926000250	1
1927000103	1
1928000139	4
1929000100	1
1930000290	1
1931000226	1
1932000002	1
1933000544	1
1934000043	1
1935000090	1
1936000002	1
1937000014	1
1938000070	1
1939000075	2
1940000097	1
1941000020	1
1942000030	1
1943000024	1
1944000015	1
1945000085	1
1946000097	1
1947000331	1
1948000174	1
1949000021	1
1950000042	2
1951000005	1
1952000054	1
1953000095	1
1954000023	1
1955000002	1
1956000079	1
1957000099	1
1958000313	6
1959000064	1
1960000048	1
1961000023	1
1962000024	1
1963000208	1
1964000092	1
1965000099	1
1966000121	1
1967000206	1
1968000100	1
1969000146	1
1970000040	2
1971000017	1
1972000006	1
1973000002	1
1974000000	1
1975000360	1
1976000028	1
1977000011	1
1978000310	1
1979000109	1
1980000139	1
1981000100	1
1982000042	1
1983000057	1
1984000146	1
1985000034	1
1986000240	1
1987000047	1
1988000177	1
1989000236	1
1990000021	1
1991000079	1
1992000063	1
1993000121	1
1994000001	1
1995000122	1
1996000239	1
1997000043	1
1998000082	1
1999000025	3
2000000078	1
2001000072	1
2002000016	1
2003000542	1
2004000395	1
2005000206	1
2006000101	1
2007000070	1
2008000075	1
2009000017	1
2010000066	1
2011000189	1
2012000037	1
2013000005	1
2014000105	1
2015000354	1
2016000024	1
2017000115	1
2018000018	1
2019000019	1
2020000269	2
2021000062	1
2022000056	2
2023000042	1
2024000275	1
2025000218	1
2026000034	1
2027000364	1
2028000082	1
2029000000	1
2030000170	2
2031000124	1
2032000000	1
2033000309	1
2034000354	1
2035000087	1
2036000088	1
2037000017	2
2038000109	1
2039000386	1
2040000057	1
2041000088	1
2042000206	1
2043000062	1
2044000084	2
2045000078	1
2046000017	1
2047000507	1
2048000036	1
2049000118	1
2050000251	1
2051000119	4
2052000071	1
2053000256	1
2054000031	1
2055000321	0
2056000282	1
2057000333	1
2058000029	1
2059000081	1
2060000025	0
2061000371	1
2062000261	1
2063000536	0
2064000046	1
2065000189	1
2066000010	1
2067000102	0
2068000073	0
2069000143	1
2070000038	5
2071000055	0
2072000069	0
2073000025	2
2074000126	1
2075000090	0
2076000039	0
2077000010	1
2078000120	1
2079000012	1
2080000087	0
2081000141	1
2082000111	0
2083000290	0
2084000014	0
2085000103	0
2086000080	0
2087000131	0
2088000056	0
2089000035	0
2090000142	2
2091000008	0
2092000137	3
2093000383	0
2094000009	1
2095000096	0
2096000074	0
2097000478	0
2098000107	0
2099000263	0
2100000016	1
2101000029	0
2102000094	0
2103000131	0
2104000109	1
2105000076	0
2106000048	1
2107000031	1
2108000214	0
2109000167	0
2110000048	1
2111000039	0
2112000086	0
2113000341	1
2114000139	0
2115000100	0
2116000362	0
2117000052	0
2118000165	0
2119000199	1
2120000666	0
2121000154	0
2122000005	1
2123000151	0
2124000283	0
2125000035	0
2126000299	0
2127000001	0
2128000242	0
2129000027	0
2130000086	0
2131000003	1
2132000059	0
2133000150	0
2134000047	0
2135000540	0
2136000621	1
2137000163	0
